name	len	score	pvalue
k141_159422 flag=1 multi=2.0000 len=1346	1346	7.373537755483994e-06	0.7948485535161266
k141_57393 flag=1 multi=2.0000 len=1569	1569	0.4820374846458435	0.07311730493239671
k141_119749 flag=1 multi=1.0000 len=1222	1222	0.0024988336954265833	0.44351914797190123
k141_136776 flag=1 multi=3.0000 len=2716	2716	0.9761694669723511	0.009762821965405242
k141_23229 flag=1 multi=3.0000 len=1098	1098	0.028322165831923485	0.27152730568774075
k141_51680 flag=1 multi=4.0000 len=2454	2454	0.4502530097961426	0.08337110053629428
k141_114048 flag=1 multi=2.0000 len=1314	1314	0.21961337327957153	0.14047511141324873
k141_170708 flag=1 multi=2.0000 len=2150	2150	0.0004891701391898096	0.5573872648991616
k141_119750 flag=1 multi=2.0000 len=1101	1101	0.25972551107406616	0.1297492257723393
k141_153805 flag=1 multi=2.0000 len=1289	1289	3.406192945476505e-07	0.9019752247148576
k141_119753 flag=1 multi=2.6888 len=1767	1767	0.1456933617591858	0.16668555026814713
k141_80067 flag=1 multi=2.0000 len=1068	1068	0.0012546058278530836	0.49280534783593927
k141_125420 flag=1 multi=2.0000 len=2179	2179	0.999901294708252	0.0015862225243598459
k141_114055 flag=1 multi=2.0000 len=1281	1281	0.0005770469433628023	0.546415892439006
k141_91355 flag=1 multi=4.0000 len=3829	3829	0.022610250860452652	0.28635093284991314
k141_57394 flag=1 multi=2.0000 len=1027	1027	0.0002482704585418105	0.6022169348138077
k141_153808 flag=1 multi=3.0000 len=1455	1455	3.978353106504073e-06	0.821738802024322
k141_165093 flag=1 multi=4.0000 len=1767	1767	0.000530690886080265	0.5522509252964726
k141_80063 flag=1 multi=3.0000 len=1004	1004	0.0035607933532446623	0.4178185663569756
k141_142427 flag=1 multi=2.0000 len=1064	1064	0.12785333395004272	0.17469219729586827
k141_85725 flag=1 multi=2.0000 len=1222	1222	0.10481957346200943	0.18713649067150087
k141_159425 flag=1 multi=2.9382 len=1855	1855	0.0014225050108507276	0.48425107636528436
k141_17704 flag=1 multi=3.0000 len=1337	1337	0.0005474312929436564	0.5503247979454642
k141_114052 flag=1 multi=3.0000 len=1183	1183	0.25273314118385315	0.13154316791298437
k141_108410 flag=1 multi=2.0000 len=1582	1582	0.0002315333840670064	0.6062391419291487
k141_74370 flag=1 multi=2.5939 len=1052	1052	1.845504584707669e-07	0.9169121534859128
k141_40371 flag=1 multi=3.0000 len=1955	1955	0.00013416627189144492	0.6409472014502606
k141_108409 flag=1 multi=2.0000 len=1144	1144	9.822726860875264e-05	0.6596419669159302
k141_6319 flag=1 multi=3.0000 len=2871	2871	0.05082890763878822	0.23334466349422162
k141_68674 flag=1 multi=1.0000 len=1119	1119	0.00028599545476026833	0.5934927109298286
k141_142426 flag=1 multi=4.0000 len=1783	1783	0.0933958888053894	0.19370798398670594
k141_34686 flag=1 multi=3.0000 len=2009	2009	0.000300971616525203	0.5904524510914722
k141_91359 flag=1 multi=2.0000 len=1426	1426	4.08463783969637e-05	0.7103066696880429
k141_74365 flag=1 multi=3.0000 len=3792	3792	0.016224633902311325	0.3096532970768185
k141_131085 flag=1 multi=2.0000 len=1136	1136	0.020833760499954224	0.2916761084674069
k141_29027 flag=1 multi=4.0000 len=1037	1037	5.272735581485222e-09	0.9715046453659641
k141_85727 flag=1 multi=2.0000 len=1029	1029	0.043562427163124084	0.24369287710552157
k141_176408 flag=1 multi=1.0000 len=1247	1247	1.1077732779085636e-05	0.7766636452904297
k141_695 flag=1 multi=2.0000 len=1955	1955	0.01377501804381609	0.3206246695369741
k141_51683 flag=1 multi=5.0000 len=2643	2643	0.07842139899730682	0.20503814487499056
k141_17702 flag=1 multi=2.0000 len=1684	1684	0.0016967933624982834	0.47144799456152275
k141_136780 flag=1 multi=1.9909 len=1785	1785	7.608810847159475e-05	0.6747110808973488
k141_102727 flag=1 multi=2.0000 len=1069	1069	0.7142987251281738	0.03191328650200166
k141_91360 flag=1 multi=3.0000 len=1361	1361	0.006007235497236252	0.3793904373442103
k141_97046 flag=1 multi=3.0000 len=1070	1070	0.11000999808311462	0.18388851121685929
k141_153809 flag=1 multi=2.0000 len=1360	1360	0.0017019929364323616	0.4711269733363547
k141_6325 flag=1 multi=2.0000 len=1264	1264	0.02844393439590931	0.2711685172596118
k141_12051 flag=1 multi=1.8758 len=1091	1091	6.977772137872762e-09	0.9685021527305687
k141_108411 flag=0 multi=2.0000 len=1434	1434	7.01991075402475e-06	0.7970390512878616
k141_131086 flag=1 multi=3.0000 len=1915	1915	0.10040271282196045	0.1893269884432359
k141_80071 flag=1 multi=3.0000 len=1288	1288	0.2609938383102417	0.12922048493088603
k141_23230 flag=1 multi=4.0000 len=4386	4386	0.05383751913905144	0.22954905959664626
k141_85730 flag=1 multi=3.0000 len=1914	1914	0.0014245470520108938	0.48410000755344057
k141_114061 flag=1 multi=3.0000 len=1623	1623	0.019985299557447433	0.2946219502983609
k141_51687 flag=1 multi=2.0000 len=2125	2125	0.0008823437383398414	0.5173917969635169
k141_159427 flag=1 multi=3.0000 len=1605	1605	0.00016056679305620492	0.6290694161190422
k141_136779 flag=1 multi=2.0000 len=1193	1193	0.0014342648210003972	0.48345796510310446
k141_176409 flag=1 multi=2.0000 len=1154	1154	0.009872273541986942	0.34502228264974694
k141_142430 flag=1 multi=2.0000 len=1408	1408	1.0328237294743303e-05	0.7799493919480324
k141_74371 flag=1 multi=3.0000 len=2497	2497	0.0014011452440172434	0.48527079084523
k141_170712 flag=1 multi=5.0000 len=6575	6575	0.06720060855150223	0.2150275700581615
k141_23236 flag=1 multi=2.0000 len=1176	1176	0.0023028256837278605	0.44965631845305537
k141_17708 flag=1 multi=2.0000 len=1420	1420	0.03418570011854172	0.2596684039580029
k141_125423 flag=1 multi=4.0000 len=3116	3116	6.316300277831033e-05	0.6860223581841529
k141_34684 flag=1 multi=3.0000 len=1558	1558	0.5461822748184204	0.04953168668328423
k141_165097 flag=1 multi=2.9870 len=3531	3531	0.006625104695558548	0.37249792280383714
k141_34689 flag=1 multi=1.0000 len=1167	1167	0.00022173083561938256	0.6090716821512199
k141_142429 flag=1 multi=3.0000 len=1793	1793	0.00039979538996703923	0.5713044791902712
k141_170714 flag=1 multi=2.0000 len=1251	1251	0.010231304913759232	0.34217085882619536
k141_29040 flag=1 multi=4.0000 len=1142	1142	1.4418500313695404e-06	0.8597326082030364
k141_74373 flag=1 multi=4.0000 len=2006	2006	0.04243796318769455	0.24569453886245185
k141_17711 flag=1 multi=1.0000 len=1055	1055	8.394015482693362e-10	0.9852330236422691
k141_136791 flag=1 multi=1.0000 len=1015	1015	0.9999570250511169	0.0010763652843870384
k141_91362 flag=1 multi=3.0000 len=1680	1680	1.754630218897546e-08	0.9583238915325931
k141_176406 flag=1 multi=3.0000 len=1062	1062	0.984412670135498	0.008610922275096307
k141_57405 flag=1 multi=3.0000 len=1994	1994	0.05112270638346672	0.23294810786313166
k141_153814 flag=1 multi=2.0000 len=1524	1524	0.0001499882055213675	0.6331671576403052
k141_80073 flag=1 multi=3.0000 len=1626	1626	0.0027469375636428595	0.4368721202507742
k141_45991 flag=1 multi=4.0000 len=9390	9390	0.2237769365310669	0.13934209532442027
k141_119763 flag=1 multi=4.0000 len=1966	1966	0.012872674502432346	0.3248923634715613
k141_6328 flag=1 multi=3.0000 len=2299	2299	0.02784079685807228	0.27290580859581537
k141_125427 flag=1 multi=3.0000 len=1730	1730	0.00036602222826331854	0.5779326233099177
k141_63030 flag=1 multi=2.0000 len=1030	1030	0.02124289609491825	0.290486441574137
k141_102733 flag=1 multi=2.0000 len=1168	1168	9.529527596896514e-05	0.6614925598610167
k141_63027 flag=1 multi=2.0000 len=1778	1778	1.583466109877918e-05	0.7601027267920538
k141_165099 flag=1 multi=1.0000 len=1091	1091	0.0009272976312786341	0.5140871667044339
k141_97053 flag=1 multi=3.0000 len=2124	2124	0.00431126868352294	0.40373139965254173
k141_142432 flag=1 multi=3.0000 len=1278	1278	9.303894330514595e-05	0.6627955283631695
k141_709 flag=0 multi=4.0000 len=2855	2855	0.17710137367248535	0.15480776493692877
k141_74377 flag=1 multi=3.0000 len=1360	1360	0.03775947168469429	0.25334239746204396
k141_91365 flag=1 multi=2.0000 len=1451	1451	7.575862071007577e-08	0.9351537125160511
k141_108419 flag=1 multi=3.0000 len=1289	1289	7.9777664723224e-06	0.7916949920688874
k141_170717 flag=1 multi=4.7139 len=2364	2364	1.6030235201469623e-05	0.7596684039580028
k141_91367 flag=1 multi=1.0000 len=1118	1118	0.0013244731817394495	0.48893420953244204
k141_29033 flag=1 multi=3.0000 len=1058	1058	4.7622477723052725e-05	0.7018090490218294
k141_114066 flag=1 multi=5.0000 len=1602	1602	2.1778068912681192e-05	0.7447314751869476
k141_142434 flag=1 multi=3.0000 len=2578	2578	0.009783842600882053	0.34585316111488784
k141_80076 flag=1 multi=3.0000 len=1532	1532	0.0045453887432813644	0.39972807613868117
k141_108421 flag=1 multi=2.0000 len=1198	1198	0.007820334285497665	0.36124329632147445
k141_153811 flag=1 multi=2.0000 len=1230	1230	0.17703157663345337	0.15488329934285067
k141_176419 flag=1 multi=4.0000 len=1687	1687	1.023224314167237e-07	0.9294886320719088
k141_12054 flag=1 multi=4.2060 len=5257	5257	0.15249326825141907	0.16364529042979076
k141_29042 flag=1 multi=2.0000 len=1043	1043	3.530736285028979e-05	0.7182000151068811
k141_29041 flag=1 multi=1.0000 len=1137	1137	0.06419813632965088	0.21789787748319359
k141_80072 flag=1 multi=3.0000 len=1835	1835	6.558744644280523e-06	0.8000226603217766
k141_34691 flag=1 multi=3.0000 len=1138	1138	0.012508321553468704	0.3268751416270111
k141_148069 flag=1 multi=5.0000 len=7975	7975	0.006220548879355192	0.3768033839413853
k141_85735 flag=1 multi=2.0000 len=1173	1173	0.2550337314605713	0.13103331067301155
k141_51689 flag=1 multi=3.0000 len=4115	4115	0.01698610931634903	0.3061031799984893
k141_136795 flag=1 multi=2.0000 len=1167	1167	9.79052742877684e-07	0.8721580179771886
k141_108427 flag=1 multi=2.0000 len=1117	1117	0.02027982659637928	0.29367777022433716
k141_45999 flag=1 multi=2.0000 len=1424	1424	0.0005199663573876023	0.5535161265956643
k141_102745 flag=1 multi=2.0000 len=1312	1312	0.0018994769779965281	0.46298814109827024
k141_119768 flag=1 multi=2.0000 len=2535	2535	0.13713760673999786	0.17087770979681244
k141_85745 flag=1 multi=2.0000 len=1041	1041	0.5466867685317993	0.049399501472920916
k141_40384 flag=1 multi=2.0000 len=1449	1449	0.0005299288895912468	0.5523831105068359
k141_51693 flag=1 multi=3.0000 len=1348	1348	0.006481935735791922	0.37397084371931416
k141_170718 flag=1 multi=3.0000 len=2790	2790	0.0034738623071461916	0.4194047888813354
k141_114067 flag=1 multi=3.0000 len=1941	1941	0.3595582842826843	0.10588035350101971
k141_97057 flag=1 multi=1.0000 len=1383	1383	0.0023001041263341904	0.4497507364604577
k141_108428 flag=1 multi=3.0000 len=1308	1308	0.0016186973080039024	0.4751302968502153
k141_176422 flag=1 multi=3.0000 len=1759	1759	0.04380805045366287	0.24322078706850972
k141_51692 flag=1 multi=2.0000 len=1207	1207	0.0004287268384359777	0.5666779968275549
k141_125429 flag=1 multi=2.0000 len=1981	1981	0.00010782045137602836	0.6540713044791903
k141_148080 flag=1 multi=2.9513 len=3177	3177	3.781649866141379e-05	0.714328876803384
k141_85743 flag=1 multi=2.0000 len=1254	1254	0.08839453011751175	0.19708814865171084
k141_85742 flag=1 multi=2.0000 len=1418	1418	1.9518749468261376e-05	0.7501133016088829
k141_136802 flag=1 multi=2.0000 len=1017	1017	3.477628851555892e-08	0.9490331596041998
k141_17718 flag=1 multi=3.0000 len=1193	1193	0.024147650226950645	0.28221542412568923
k141_74382 flag=1 multi=3.0000 len=1059	1059	2.9780835575365927e-07	0.905412040184304
k141_6335 flag=1 multi=3.0000 len=2426	2426	0.024081692099571228	0.2823853765390135
k141_63035 flag=1 multi=3.0000 len=1484	1484	0.25149989128112793	0.13184530553667195
k141_119770 flag=1 multi=2.0000 len=1024	1024	1.9562223769753473e-06	0.8487801193443614
k141_91372 flag=1 multi=2.9509 len=1038	1038	2.947664654584514e-07	0.905733061409472
k141_74380 flag=1 multi=4.0000 len=1116	1116	8.543441799702123e-05	0.6679696351688194
k141_74383 flag=1 multi=3.0000 len=1395	1395	0.5076231956481934	0.05799154014653675
k141_57414 flag=1 multi=4.0000 len=2321	2321	0.08569355309009552	0.19897650879975828
k141_40383 flag=1 multi=3.0000 len=3709	3709	0.0012521485332399607	0.4929186494448221
k141_91369 flag=1 multi=4.0000 len=2331	2331	7.240380364237353e-05	0.6773925523075761
k141_131087 flag=1 multi=5.0000 len=10466	10466	0.03843327611684799	0.25171840773472315
k141_23249 flag=1 multi=3.0000 len=1403	1403	0.06559746712446213	0.21665155978548228
k141_176426 flag=1 multi=3.0000 len=1763	1763	0.00992488581687212	0.34458795981569607
k141_34697 flag=1 multi=2.0000 len=1739	1739	0.000568451127037406	0.5477188609411587
k141_34701 flag=1 multi=2.0000 len=1907	1907	0.0022346265614032745	0.45173351461590755
k141_131088 flag=1 multi=2.0000 len=1571	1571	0.0002122381265508011	0.6119986403806934
k141_125435 flag=1 multi=3.0000 len=1470	1470	0.07028766721487045	0.21213837903164892
k141_85746 flag=1 multi=2.0000 len=1106	1106	0.021205607801675797	0.29059974318301984
k141_29047 flag=1 multi=3.0000 len=1116	1116	4.247072502039373e-05	0.7083427751340736
k141_165109 flag=1 multi=2.0000 len=1526	1526	9.908031643135473e-05	0.6593020620892817
k141_170721 flag=1 multi=2.0000 len=1896	1896	2.7331511773809325e-06	0.8357693179243145
k141_34703 flag=1 multi=2.0000 len=1023	1023	3.496554563753307e-05	0.718672105143893
k141_17721 flag=1 multi=2.9620 len=2350	2350	0.010223029181361198	0.34224639323211725
k141_12059 flag=1 multi=3.0000 len=2082	2082	0.08272819221019745	0.20150691139814186
k141_153829 flag=1 multi=3.0000 len=2031	2031	0.0005140737630426884	0.5540448674371176
k141_51694 flag=1 multi=2.0000 len=1740	1740	0.04800187423825264	0.2372724526021603
k141_97064 flag=1 multi=2.0000 len=1128	1128	0.21579889953136444	0.1414570586902334
k141_148079 flag=1 multi=3.0000 len=1028	1028	0.14409767091274261	0.16728982551552232
k141_46004 flag=1 multi=3.0000 len=2785	2785	0.0009603927028365433	0.5118966689326988
k141_114076 flag=1 multi=3.0000 len=1432	1432	0.7646123766899109	0.028249867814789636
k141_119772 flag=1 multi=3.0000 len=2616	2616	0.3134503960609436	0.11603973109751492
k141_57417 flag=1 multi=2.0000 len=1034	1034	9.238708756353908e-12	0.9978661530327064
k141_97062 flag=1 multi=5.0000 len=2735	2735	0.036070846021175385	0.2563637736989199
k141_153830 flag=1 multi=3.0000 len=1699	1699	0.013838875107467175	0.3201903467029232
k141_40389 flag=1 multi=3.0000 len=1686	1686	4.965795233147219e-05	0.6997318528589772
k141_136806 flag=1 multi=2.1590 len=1116	1116	0.07956750690937042	0.20392401238764257
k141_125439 flag=1 multi=2.0000 len=1846	1846	0.004047128837555647	0.40858448523302365
k141_40390 flag=1 multi=4.0000 len=1592	1592	1.1352522051311098e-05	0.7752284915779137
k141_165114 flag=1 multi=2.0000 len=1122	1122	5.652437721437309e-06	0.8066508044414231
k141_29043 flag=1 multi=3.0000 len=2131	2131	0.14873522520065308	0.16506156054082635
k141_102746 flag=1 multi=3.0000 len=3730	3730	0.03429602459073067	0.2595173351461591
k141_170723 flag=1 multi=2.0000 len=1723	1723	2.5197473974003515e-07	0.9097741521262935
k141_717 flag=1 multi=5.0000 len=3972	3972	0.3285078704357147	0.11275398443991239
k141_12055 flag=1 multi=3.0000 len=1735	1735	0.01691317744553089	0.30648085202809877
k141_165115 flag=1 multi=2.0000 len=1115	1115	7.617645314894617e-05	0.6746921972958683
k141_136810 flag=1 multi=2.0000 len=1059	1059	1.0456121344759595e-05	0.7794206511065791
k141_142451 flag=1 multi=4.0000 len=2126	2126	0.040603846311569214	0.24854596268600349
k141_119775 flag=1 multi=3.0000 len=2028	2028	5.9459289332153276e-05	0.6896668932698844
k141_34705 flag=1 multi=3.0000 len=1130	1130	0.009051009081304073	0.35115945313090113
k141_165112 flag=1 multi=3.0000 len=1090	1090	0.003238294506445527	0.42467331369438777
k141_63037 flag=1 multi=2.0000 len=1260	1260	0.0007048930274322629	0.5328385829745449
k141_80092 flag=1 multi=1.0000 len=1064	1064	1.7807260519475676e-05	0.7544942971523529
k141_91380 flag=1 multi=2.0000 len=1850	1850	4.6454413677565753e-05	0.7030931339225017
k141_23244 flag=1 multi=4.0000 len=1507	1507	0.02618219517171383	0.27692801571115644
k141_148085 flag=1 multi=3.0000 len=2170	2170	0.0014728158712387085	0.48162625575949847
k141_85752 flag=1 multi=3.0000 len=1589	1589	0.0030063395388424397	0.4302628597326082
k141_153831 flag=1 multi=2.0000 len=1116	1116	0.2580162584781647	0.13039126822267544
k141_51699 flag=1 multi=3.8054 len=2546	2546	6.969206151552498e-05	0.6799796057104011
k141_80085 flag=1 multi=2.0000 len=1222	1222	2.2506983441417105e-05	0.7429564166477831
k141_51700 flag=1 multi=2.0000 len=1415	1415	0.02781955897808075	0.27292469219729587
k141_131095 flag=1 multi=2.0000 len=1343	1343	0.0035922385286539793	0.41710098950071756
k141_108436 flag=1 multi=2.0000 len=2702	2702	0.019816618412733078	0.29511292393685323
k141_57422 flag=1 multi=3.5027 len=1082	1082	0.0002924077562056482	0.5923030440365586
k141_131090 flag=1 multi=3.0000 len=1664	1664	0.2251240313053131	0.1390966085051741
k141_6336 flag=0 multi=5.9779 len=5109	5109	0.332902729511261	0.11194198957625198
k141_176431 flag=1 multi=1.9056 len=2673	2673	8.168242857209407e-06	0.7904109071682152
k141_97069 flag=1 multi=4.0000 len=1264	1264	0.3515377938747406	0.10746657602537955
k141_153832 flag=1 multi=2.0000 len=1584	1584	0.9942261576652527	0.0063448900974393836
k141_159428 flag=1 multi=5.0000 len=19332	19332	0.02918434515595436	0.2695822947352519
k141_85756 flag=1 multi=1.9756 len=1043	1043	2.5626899713415696e-08	0.953584107560994
k141_148087 flag=1 multi=1.9359 len=1295	1295	0.3570983409881592	0.10637132713951204
k141_718 flag=1 multi=3.0000 len=1932	1932	0.49928906559944153	0.06365662059067906
k141_23259 flag=1 multi=2.0000 len=1431	1431	0.01984337903559208	0.2949996223279704
k141_720 flag=1 multi=2.0000 len=1101	1101	5.161170406609017e-07	0.8913815242843115
k141_34708 flag=1 multi=3.0000 len=1735	1735	3.901554190832712e-09	0.9745260216028401
k141_114079 flag=1 multi=2.0000 len=2636	2636	1.6830263405154255e-07	0.918989349648765
k141_57418 flag=1 multi=3.0000 len=1415	1415	0.6499426364898682	0.03714404411209306
k141_29056 flag=1 multi=3.0000 len=2788	2788	8.700546459294856e-06	0.7877672029609487
k141_46007 flag=1 multi=2.0000 len=2204	2204	0.0030006051529198885	0.430413928544452
k141_136812 flag=1 multi=3.0000 len=1623	1623	1.2699434591922909e-05	0.7707908452300023
k141_57424 flag=1 multi=4.0000 len=2467	2467	0.0005424162372946739	0.5510423748017221
k141_170729 flag=1 multi=2.0000 len=2518	2518	0.00031786877661943436	0.5870911700279478
k141_63050 flag=1 multi=2.5697 len=4568	4568	0.036911558359861374	0.2549097363849233
k141_80094 flag=1 multi=3.0000 len=1755	1755	0.3871581554412842	0.09957323060654127
k141_102757 flag=1 multi=2.0000 len=1016	1016	0.04070937633514404	0.24841377747564014
k141_119779 flag=1 multi=2.9203 len=1019	1019	0.3572219908237457	0.10635244353803157
k141_97072 flag=1 multi=5.0000 len=2243	2243	0.023273855447769165	0.28457587431074854
k141_125443 flag=1 multi=1.0000 len=1020	1020	0.0021494729444384575	0.45445275322909584
k141_51701 flag=1 multi=2.0000 len=1476	1476	0.0024463855661451817	0.44497318528589774
k141_114082 flag=1 multi=2.0000 len=1127	1127	2.90614423192892e-07	0.90605408263464
k141_108438 flag=1 multi=2.0000 len=1554	1554	0.0002382761158514768	0.6045962686003474
k141_148093 flag=1 multi=2.0000 len=2033	2033	1.1903564427484525e-06	0.8657564770753078
k141_102756 flag=1 multi=1.9765 len=1078	1078	0.4347573518753052	0.08769544527532291
k141_40398 flag=1 multi=2.0000 len=2005	2005	0.0478082150220871	0.2374801722184455
k141_12064 flag=1 multi=3.0000 len=4514	4514	0.03299941495060921	0.2620099705415817
k141_136816 flag=1 multi=3.0000 len=1850	1850	0.0005251114489510655	0.5528929677468086
k141_34712 flag=1 multi=3.0000 len=2044	2044	0.03796176612377167	0.2527381222146688
k141_131099 flag=1 multi=2.0000 len=1362	1362	0.06806742399930954	0.2140645063826573
k141_119778 flag=1 multi=2.0000 len=1280	1280	0.004236926324665546	0.4049966009517335
k141_722 flag=1 multi=2.0000 len=1186	1186	0.00013902712089475244	0.6385867512652013
k141_125447 flag=1 multi=2.0000 len=1071	1071	0.00011067183368140832	0.6526172671651937
k141_23261 flag=1 multi=3.0000 len=2028	2028	0.00024208895047195256	0.6035387869174409
k141_176432 flag=1 multi=2.0000 len=1559	1559	8.711499685887247e-05	0.6666666666666666
k141_34711 flag=1 multi=1.0000 len=1058	1058	1.1042457117582671e-06	0.8682113452677694
k141_91383 flag=1 multi=2.0000 len=1023	1023	0.4549998342990875	0.08229473525190724
k141_723 flag=1 multi=3.0000 len=2092	2092	0.0016711829230189323	0.4726754286577536
k141_153833 flag=1 multi=2.0000 len=2854	2854	0.3730342984199524	0.10293451167006572
k141_142459 flag=1 multi=2.0000 len=1510	1510	0.37833312153816223	0.1018392627841982
k141_17735 flag=1 multi=2.0000 len=1189	1189	0.2995719909667969	0.11934436135659793
k141_6345 flag=1 multi=2.8846 len=1250	1250	0.0035695196129381657	0.4176108467406904
k141_114086 flag=1 multi=2.0000 len=1057	1057	0.003979071043431759	0.4097363849233326
k141_91382 flag=1 multi=2.0000 len=1592	1592	0.2596553564071655	0.12980587657678072
k141_91385 flag=1 multi=2.0000 len=1008	1008	8.348406765890104e-08	0.9333408867739256
k141_165117 flag=1 multi=2.9634 len=1837	1837	0.018769143149256706	0.2990973638492333
k141_165123 flag=1 multi=2.0000 len=1296	1296	0.0021926569752395153	0.45318755192990406
k141_17732 flag=1 multi=2.0000 len=1654	1654	0.10889729857444763	0.18447390286275397
k141_108442 flag=1 multi=3.0000 len=1161	1161	0.014890101738274097	0.3150728907017146
k141_63052 flag=1 multi=2.0000 len=1006	1006	0.00018840825941879302	0.6190422237329103
k141_46015 flag=1 multi=2.0000 len=1279	1279	0.0017427800921723247	0.46969181962383866
k141_159434 flag=1 multi=2.0000 len=1865	1865	0.01178109273314476	0.3314072059823249
k141_176437 flag=1 multi=2.0000 len=1298	1298	0.9641087055206299	0.0117078329178941
k141_29058 flag=1 multi=3.0000 len=3239	3239	0.0006984546198509634	0.5334995090263616
k141_80097 flag=1 multi=2.0000 len=2162	2162	3.5542231557883497e-07	0.900955510234912
k141_176439 flag=1 multi=2.0000 len=1136	1136	0.0019745302852243185	0.4602122516806405
k141_131101 flag=1 multi=3.0000 len=1129	1129	0.006572299171239138	0.3730266636452904
k141_34713 flag=1 multi=3.0000 len=1679	1679	8.141950225137862e-09	0.9669536974091699
k141_91388 flag=1 multi=2.0000 len=1441	1441	1.6497463093401166e-06	0.8547095702092303
k141_91387 flag=1 multi=2.0000 len=1029	1029	0.36312174797058105	0.1050117078329179
k141_108441 flag=1 multi=3.0000 len=1503	1503	0.017613865435123444	0.30344059218974245
k141_131100 flag=1 multi=1.9723 len=1115	1115	4.9861669140227605e-06	0.8120703980663192
k141_148097 flag=1 multi=2.0000 len=1810	1810	0.030507277697324753	0.2667686381146612
k141_63055 flag=1 multi=2.0000 len=2002	2002	0.00018315092893317342	0.6207228642646726
k141_85764 flag=1 multi=2.0000 len=1490	1490	0.06661498546600342	0.2156884961099781
k141_57427 flag=1 multi=2.0000 len=3086	3086	0.0015774418134242296	0.4770375405997432
k141_46016 flag=1 multi=3.0000 len=1835	1835	0.0004896611790172756	0.5573117304932397
k141_165125 flag=1 multi=2.0000 len=1209	1209	0.003458295948803425	0.4196691593020621
k141_170735 flag=1 multi=2.0000 len=1196	1196	0.03262645751237869	0.26261424578895687
k141_131104 flag=1 multi=1.0000 len=1032	1032	0.008017806336283684	0.3596570737971146
k141_6349 flag=1 multi=3.0000 len=1886	1886	5.372329724195879e-06	0.8087846514087167
k141_125451 flag=1 multi=2.0000 len=1067	1067	0.003571858163923025	0.41759196313920993
k141_97078 flag=1 multi=2.0000 len=1363	1363	2.396233867330011e-05	0.7395762519827782
k141_114089 flag=1 multi=1.0000 len=1060	1060	0.010097836144268513	0.3433982929224262
k141_142465 flag=1 multi=2.0000 len=1135	1135	0.6473920941352844	0.037295112923936856
k141_728 flag=1 multi=2.0000 len=1381	1381	0.0085865193977952	0.35453961779590604
k141_12074 flag=1 multi=3.0000 len=1064	1064	0.332193523645401	0.11203640758365435
k141_46017 flag=1 multi=2.0000 len=1138	1138	0.01929878629744053	0.2973411889115492
k141_80102 flag=1 multi=3.0000 len=1432	1432	1.551197215121647e-07	0.9208777097968125
k141_131108 flag=1 multi=3.0000 len=1036	1036	0.0025149702560156584	0.44310370873933075
k141_23271 flag=1 multi=2.0000 len=1325	1325	0.00010405443754279986	0.6562806858524057
k141_91386 flag=1 multi=2.0000 len=1095	1095	0.031490109860897064	0.26476697635773094
k141_34715 flag=1 multi=3.0000 len=3556	3556	0.004713728558272123	0.39714102273585616
k141_131107 flag=1 multi=2.0000 len=1270	1270	0.8322840929031372	0.02281139058841302
k141_724 flag=1 multi=2.0000 len=1163	1163	0.001009949017316103	0.508082181433643
k141_153842 flag=1 multi=2.0000 len=1032	1032	6.581057476751084e-09	0.9691819623838659
k141_63056 flag=0 multi=1.9593 len=2206	2206	0.009739043191075325	0.3462119495430168
k141_91393 flag=1 multi=2.0000 len=1116	1116	3.1148374546319246e-05	0.7258478737064733
k141_57430 flag=1 multi=1.8598 len=1796	1796	0.0001147639995906502	0.6502945841830954
k141_34716 flag=1 multi=2.0000 len=1325	1325	0.002366559114307165	0.44729586826799606
k141_97079 flag=1 multi=3.0000 len=1257	1257	0.01021512970328331	0.3423408112395196
k141_136826 flag=1 multi=3.0000 len=1189	1189	0.23167383670806885	0.13701941234232193
k141_108446 flag=1 multi=4.3329 len=1526	1526	0.29409608244895935	0.12072286426467256
k141_29063 flag=1 multi=2.0000 len=1728	1728	0.008490331470966339	0.3553893798625274
k141_176442 flag=1 multi=2.3625 len=1010	1010	0.0007903092773631215	0.5249074703527457
k141_159440 flag=1 multi=3.0000 len=2705	2705	0.08831501007080078	0.1971259158546718
k141_114088 flag=1 multi=2.0000 len=1347	1347	2.0314095309004188e-05	0.7484137774756402
k141_51705 flag=1 multi=1.9847 len=1582	1582	1.0778464911709307e-06	0.8688722713195861
k141_165128 flag=1 multi=3.0000 len=2664	2664	0.008959872648119926	0.3517637283782763
k141_12073 flag=1 multi=3.0000 len=1133	1133	9.402033818162181e-09	0.9650464536596419
k141_29061 flag=1 multi=2.0000 len=1496	1496	0.0009186097304336727	0.5147103255532895
k141_108450 flag=1 multi=2.0000 len=1743	1743	0.06596892327070236	0.21636830576327518
k141_142463 flag=1 multi=2.0000 len=1208	1208	0.002804161049425602	0.4354180829367777
k141_29065 flag=1 multi=4.0000 len=1607	1607	0.004108544904738665	0.40718709872346853
k141_6351 flag=1 multi=3.0000 len=3039	3039	0.008105708286166191	0.3588450789334542
k141_40412 flag=1 multi=3.0000 len=1335	1335	6.993534043431282e-05	0.679696351688194
k141_125459 flag=1 multi=2.0000 len=1176	1176	0.0015627199318259954	0.47764181584711835
k141_153844 flag=1 multi=3.0000 len=1693	1693	0.0048998682759702206	0.39400634489009745
