LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	ANI_CI95	COVERED_SIG_LEN	BEST_SIG_COV	DEPTH	REL_ABUNDANCE	PARENT_NAME	PARENT_TAXID	TOTAL_READ_LEN	READ_IDT	TOTAL_BP_MISMATCH	TOTAL_BP_INDEL	ANI_NAIVE	ANI_CI95_LH	SIG_COV	MAPPED_SIG_LEN	TOTAL_SIG_LEN	COVERED_SIG_DEPTH	COVERED_MAPPED_SIG_COV	ZSCORE	GENOMIC_CONTENT_EST	ABUNDANCE	REL_ABUNDANCE_DEPTH	REL_ABUNDANCE_GC	SIG_LEVEL	GENOME_COUNT	GENOME_SIZE	NOTE
family	Corynebacteriaceae	1653	952	398953	0.987154	224980	0.146538	0.264105	0.005070	Mycobacteriales	85007	3511544	0.112156	5112	3025	0.987147	[0.98593-0.988378]	0.037680	231883	5970760	1.773282	0.970231	2.413328	0.000000	0.264105	0.005070		species	4	0	
family	Erythrobacteraceae	335929	905	439004	0.987642	389044	0.125383	0.260234	0.004996	Sphingomonadales	204457	3517019	0.123283	5415	3272	0.987649	[0.986331-0.988954]	0.027427	419963	14184634	1.128417	0.926377	2.641131	0.000000	0.260234	0.004996		species	9	0	
family	Thiotrichaceae	135617	839	420228	0.988223	307655	0.188057	0.256946	0.004933	Thiotrichales	72273	3261127	0.127336	4969	3009	0.988196	[0.987344-0.989102]	0.086308	335385	3564626	1.365907	0.917319	2.077865	0.000000	0.256946	0.004933		species	2	0	
family	Aurantimonadaceae	255475	1661	554422	0.988642	228558	0.116083	0.256558	0.004925	Hyphomicrobiales	356	6458106	0.084807	6731	3939	0.988659	[0.987341-0.989943]	0.032129	234522	7113701	2.425739	0.974570	2.759444	0.000000	0.256558	0.004925		species	3	0	
family	Phyllobacteriaceae	69277	1349	336056	0.988046	270022	0.133058	0.220288	0.004229	Hyphomicrobiales	356	5143916	0.064103	6316	2678	0.988061	[0.986703-0.989389]	0.013048	287085	20694432	1.244550	0.940565	2.552552	0.000000	0.220288	0.004229		species	11	0	
family	Xanthobacteraceae	335928	1503	604120	0.989070	481829	0.086696	0.217030	0.004166	Hyphomicrobiales	356	5785689	0.103239	6814	4056	0.989134	[0.987461-0.99068]	0.034153	504547	14107924	1.253806	0.954973	3.245694	0.000000	0.217030	0.004166		species	5	0	
family	Bacillaceae	186817	504	166456	0.737130	5109	0.001973	0.203618	0.003909	Bacillales	1385	1709486	0.095258	3613	2550	0.987660	[0.474399-0.999861]	0.001045	5125	4889658	32.580936	0.996878	22.488409	0.000000	0.203618	0.003909		species	7	0	
family	Legionellaceae	444	505	608597	0.986257	207595	0.064846	0.190106	0.003650	Legionellales	118969	1924199	0.311961	8321	4985	0.986328	[0.984296-0.988219]	0.064846	209106	3201349	2.931655	0.992774	3.797516	0.000000	0.190106	0.003650		species	1	0	
family	Cellulomonadaceae	85016	975	223654	0.989411	126614	0.086414	0.179476	0.003445	Micrococcales	85006	3621614	0.060386	4958	1506	0.989578	[0.987258-0.991564]	0.050030	129009	2530761	1.766424	0.981435	3.251490	0.000000	0.179476	0.003445		species	2	0	
family	Rhodanobacteraceae	1775411	836	386744	0.987422	325359	0.101947	0.178664	0.003430	Xanthomonadales	135614	3192464	0.119147	6370	2965	0.987432	[0.986063-0.988782]	0.023078	342582	14098418	1.188669	0.949726	2.967992	0.000000	0.178664	0.003430		species	10	0	
family	Methylococcaceae	403	995	510524	0.939527	13647	0.003345	0.161575	0.003102	Methylococcales	135618	3559204	0.141510	6861	4090	0.987425	[0.880232-0.998821]	0.001826	15326	7475643	37.409247	0.890448	17.261829	0.000000	0.161575	0.003102		species	2	0	
family	Blastochloridaceae	2831090	719	246253	0.988783	232174	0.045474	0.142896	0.002743	Hyphomicrobiales	356	2520221	0.096556	2911	1708	0.989255	[0.985368-0.992197]	0.044908	243742	5169938	1.060640	0.952540	4.581572	0.000000	0.142896	0.002743		species	3	0	
family	Aquabacterium - no_f_rank	Aquabacterium - no_f_rank	718	320630	0.987835	80236	0.035183	0.140593	0.002699	Burkholderiales	80840	2899138	0.109317	3706	2244	0.988442	[0.983849-0.991822]	0.035183	80298	2280550	3.996087	0.999228	5.236700	0.000000	0.140593	0.002699		species	1	0	
family	Azospirillaceae	2829815	624	547757	0.985639	65928	0.019676	0.136117	0.002613	Rhodospirillales	204441	2392215	0.225054	9379	4834	0.987331	[0.978719-0.99256]	0.006061	67157	10877765	8.308412	0.981700	7.058546	0.000000	0.136117	0.002613		species	4	0	
family	Ornithinimicrobiaceae	2805590	584	189050	0.989386	136618	0.086462	0.134730	0.002586	Micrococcales	85006	2196904	0.085168	1943	1131	0.989499	[0.987507-0.991265]	0.054080	139256	2526209	1.383785	0.981056	3.250494	0.000000	0.134730	0.002586		species	2	0	
family	Geobacteraceae	213422	640	360471	0.986667	253984	0.052126	0.134546	0.002583	Geobacterales	3031668	2425064	0.145127	8528	3037	0.986845	[0.984113-0.989222]	0.010299	271064	24660965	1.419267	0.936989	4.264308	0.000000	0.134546	0.002583		species	9	0	
family	Planctomycetaceae	126	972	752299	0.986546	645819	0.112712	0.131295	0.002521	Planctomycetales	112	3501794	0.211933	10153	6103	0.986504	[0.985709-0.987382]	0.112712	705277	5729824	1.164876	0.915696	2.805741	0.000000	0.131295	0.002521		species	1	0	
family	Desulfobulbaceae	213121	502	375172	0.987343	329076	0.106040	0.120893	0.002321	Desulfobulbales	3024411	2067491	0.179164	4752	2855	0.987334	[0.986172-0.988515]	0.106040	358025	3103333	1.140077	0.919143	2.903523	0.000000	0.120893	0.002321		species	1	0	
family	Oxalobacteraceae	75682	776	312504	0.985639	135082	0.026047	0.106944	0.002053	Burkholderiales	80840	2996012	0.100799	10509	3073	0.986329	[0.981003-0.990275]	0.004178	143533	32332438	2.313439	0.941122	6.114916	0.000000	0.106944	0.002053		species	14	0	
family	Rikenellaceae	171550	496	235334	0.958032	30891	0.007014	0.104942	0.002015	Bacteroidales	171549	1913917	0.119630	6373	3423	0.975039	[0.923876-0.992189]	0.006888	31810	4484470	7.618206	0.971110	11.898139	0.000000	0.104942	0.002015		species	2	0	
family	Beijerinckiaceae	45404	723	228856	0.956274	40564	0.018399	0.103804	0.001993	Hyphomicrobiales	356	2719123	0.080665	9517	1823	0.958415	[0.94183-0.970718]	0.018399	40946	2204703	5.641850	0.990671	7.304192	0.000000	0.103804	0.001993		species	1	0	
family	Chitinibacteraceae	2897177	423	279727	0.985860	202459	0.066022	0.101128	0.001941	Neisseriales	206351	1568632	0.175805	3953	2341	0.985937	[0.98381-0.98791]	0.025613	237190	7904635	1.381648	0.853573	3.761166	0.000000	0.101128	0.001941		species	3	0	
family	Devosiaceae	2831106	639	224069	0.987529	196847	0.087968	0.100133	0.001922	Hyphomicrobiales	356	2556021	0.086574	2784	1694	0.987575	[0.98588-0.989178]	0.087968	209920	2237719	1.138290	0.937724	3.219908	0.000000	0.100133	0.001922		species	1	0	
family	Cyclobacteriaceae	563798	358	432575	0.986375	388880	0.089191	0.099212	0.001905	Cytophagales	768507	1358154	0.314158	5900	3562	0.986361	[0.985156-0.987594]	0.089191	465329	4360092	1.112361	0.835710	3.195610	0.000000	0.099212	0.001905		species	1	0	
family	Deinococcaceae	183710	588	225503	0.987091	76970	0.031376	0.095860	0.001840	Deinococcales	118964	2131720	0.104282	3204	1621	0.987835	[0.982579-0.991603]	0.016734	77887	4599718	2.929752	0.988227	5.556178	0.000000	0.095860	0.001840		species	2	0	
family	Syntrophobacteraceae	213465	335	305124	0.987419	289709	0.065506	0.093454	0.001794	Syntrophobacterales	213462	1300931	0.231564	3875	2266	0.987508	[0.985461-0.989377]	0.039970	325713	7248073	1.053209	0.889461	3.777011	0.000000	0.093454	0.001794		species	2	0	
family	Roseobacteraceae	2854170	520	114167	0.967911	100724	0.013950	0.091403	0.001755	Rhodobacterales	204455	1883393	0.058366	4240	1206	0.977448	[0.944752-0.99107]	0.002560	106654	39345003	1.133464	0.944400	8.407456	0.000000	0.091403	0.001755		species	32	0	
family	Gordoniaceae	85026	685	232913	0.989266	201110	0.064722	0.088287	0.001695	Mycobacteriales	85007	2497553	0.092227	2571	1541	0.989381	[0.987362-0.991169]	0.026683	206182	7537131	1.158137	0.975400	3.801393	0.000000	0.088287	0.001695		species	3	0	
family	Ectothiorhodospiraceae	72276	204	206311	0.985465	99357	0.030974	0.087901	0.001687	Chromatiales	135613	791421	0.257167	2784	1631	0.986201	[0.980663-0.990268]	0.022763	101574	4364920	2.076462	0.978174	5.593273	0.000000	0.087901	0.001687		species	2	0	
family	Bacteroidaceae	815	495	259733	0.977687	106475	0.019629	0.085726	0.001646	Bacteroidales	171549	1813309	0.140063	5756	2349	0.979258	[0.969121-0.986254]	0.003846	112953	27686360	2.439380	0.942649	7.067108	0.000000	0.085726	0.001646		species	9	0	
family	Barnesiellaceae	2005519	208	224243	0.987638	179273	0.058735	0.084952	0.001631	Bacteroidales	171549	803286	0.274120	4046	1996	0.987797	[0.985304-0.989973]	0.019787	216804	9059919	1.250846	0.826890	4.003205	0.000000	0.084952	0.001631		species	3	0	
family	Methylophilaceae	32011	241	101690	0.958887	52262	0.022314	0.079390	0.001524	Nitrosomonadales	32003	988072	0.098112	4748	1215	0.961658	[0.94326-0.974513]	0.011191	62057	4669917	1.945773	0.842161	6.619335	0.000000	0.079390	0.001524		species	3	0	
family	Caulobacteraceae	76892	396	166248	0.987285	161660	0.023862	0.077489	0.001488	Caulobacterales	204458	1488685	0.110257	2110	1223	0.988736	[0.981249-0.993322]	0.009455	177091	17097152	1.028381	0.912864	6.395887	0.000000	0.077489	0.001488		species	9	0	
family	Dermabacteraceae	85020	315	85803	0.937030	14510	0.006883	0.074496	0.001430	Micrococcales	85006	1105696	0.076012	1757	490	0.990186	[0.874739-0.999321]	0.003215	14877	4513579	5.913370	0.975331	12.011553	0.000000	0.074496	0.001430		species	4	0	
family	Rhodospirillaceae	41295	362	199868	0.986037	189138	0.043392	0.072753	0.001397	Rhodospirillales	204441	1251037	0.157289	3094	1659	0.986323	[0.982891-0.989184]	0.012430	202387	15216243	1.056731	0.934536	4.695267	0.000000	0.072753	0.001397		species	6	0	
family	Clostridiaceae	31979	406	314955	0.984790	243990	0.022839	0.072576	0.001393	Eubacteriales	186802	1406484	0.213791	14261	4418	0.985717	[0.979331-0.990248]	0.009329	277009	26152547	1.290852	0.880802	6.541044	0.000000	0.072576	0.001393		species	8	0	
family	Methylocystaceae	31993	516	215048	0.986726	190513	0.057564	0.070531	0.001354	Hyphomicrobiales	356	1908619	0.111246	2721	1627	0.986848	[0.984491-0.988962]	0.030024	197494	6345337	1.128784	0.964652	4.046222	0.000000	0.070531	0.001354		species	2	0	
family	Nocardiaceae	85025	355	179032	0.986566	55134	0.012289	0.069590	0.001336	Mycobacteriales	85007	1277446	0.138565	2023	1178	0.990434	[0.977048-0.996085]	0.006849	56763	8050064	3.247216	0.971302	8.965067	0.000000	0.069590	0.001336		species	3	0	
family	Sterolibacteriaceae	2008793	273	138956	0.985537	120633	0.039253	0.062253	0.001195	Nitrosomonadales	32003	993364	0.137977	1895	1107	0.986004	[0.981605-0.989469]	0.013184	130621	9149783	1.151890	0.923535	4.947302	0.000000	0.062253	0.001195		species	4	0	
family	Fusobacteriaceae	203492	115	22303	0.984213	20231	0.026113	0.062002	0.001190	Fusobacteriales	203491	441047	0.049108	644	160	0.992501	[0.970267-0.998159]	0.004153	21299	4871476	1.102417	0.949857	6.106973	0.000000	0.062002	0.001190		species	9	0	
family	Nakamurellaceae	85031	557	183481	0.987272	158030	0.053151	0.061711	0.001185	Nakamurellales	1643684	2088481	0.086750	2306	1342	0.987432	[0.984886-0.989658]	0.053151	162651	2973238	1.161052	0.971589	4.220710	0.000000	0.061711	0.001185		species	1	0	
family	Alcanivoracaceae	224372	317	163784	0.987729	147032	0.053991	0.060142	0.001155	Oceanospirillales	135619	1213436	0.133343	1981	1196	0.987905	[0.98532-0.990139]	0.053991	160217	2723281	1.113934	0.917705	4.185892	0.000000	0.060142	0.001155		species	1	0	
family	Isosphaeraceae	1763524	656	400981	0.972870	35425	0.004610	0.057639	0.001107	Isosphaerales	2691356	2268203	0.173495	7460	3555	0.988473	[0.948198-0.997542]	0.002824	37552	12544240	11.319153	0.943359	14.693652	0.000000	0.057639	0.001107		species	2	0	
family	Nitrosomonadaceae	206379	111	110999	0.984998	102919	0.048480	0.055389	0.001063	Nitrosomonadales	32003	373279	0.293135	1578	944	0.985318	[0.981558-0.988437]	0.021860	117632	4708073	1.078508	0.874923	4.430245	0.000000	0.055389	0.001063		species	3	0	
family	Rhizobacter - no_f_rank	Rhizobacter - no_f_rank	565	156730	0.988253	149547	0.026207	0.054725	0.001051	Burkholderiales	80840	2032453	0.076210	1836	1091	0.989152	[0.983592-0.992913]	0.026109	156890	5727889	1.048032	0.953197	6.095690	0.000000	0.054725	0.001051		species	2	0	
family	Pseudonocardiaceae	2070	750	163009	0.980757	27986	0.012513	0.051281	0.000984	Pseudonocardiales	85010	2522490	0.063875	1886	1106	0.989224	[0.964715-0.996799]	0.002088	29135	13401786	5.824662	0.960563	8.883474	0.000000	0.051281	0.000984		species	4	0	
family	Desulfosarcinaceae	3031624	331	316726	0.985759	303150	0.048699	0.050880	0.000977	Desulfobacterales	213118	1209018	0.258253	4493	2661	0.985814	[0.983852-0.987666]	0.048699	344962	6225013	1.044783	0.878792	4.419777	0.000000	0.050880	0.000977		species	1	0	
family	Sphaerotilaceae	2975441	254	106061	0.967731	26484	0.006664	0.045486	0.000873	Burkholderiales	80840	864989	0.121116	1297	753	0.989110	[0.937251-0.998211]	0.002164	30033	12236010	4.004720	0.881830	12.209186	0.000000	0.045486	0.000873		species	6	0	
family	Trueperaceae	332247	192	104142	0.986896	91266	0.038872	0.044627	0.000857	Trueperales	2762275	740730	0.138825	1310	809	0.987364	[0.983183-0.99061]	0.019554	95635	4667278	1.141082	0.954316	4.972472	0.000000	0.044627	0.000857		species	2	0	
family	Veillonellaceae	31977	26	8554	0.974863	6521	0.030014	0.042739	0.000820	Veillonellales	1843489	85227	0.097246	266	78	0.990311	[0.951585-0.998141]	0.000846	6871	7705781	1.311762	0.949061	5.684888	0.000000	0.042739	0.000820		species	8	0	
family	Intestinimonas - no_f_rank	Intestinimonas - no_f_rank	115	110730	0.968922	82826	0.019939	0.042133	0.000809	Eubacteriales	186802	387159	0.275473	4078	2399	0.973954	[0.951557-0.986287]	0.015805	90588	5240488	1.336899	0.914315	7.010946	0.000000	0.042133	0.000809		species	2	0	
family	Selenomonadaceae	1843491	185	126186	0.772440	7809	0.002123	0.040229	0.000772	Selenomonadales	909929	620725	0.176700	16504	1888	0.986533	[0.545102-0.999779]	0.001801	8085	4335417	16.159047	0.965863	21.680876	0.000000	0.040229	0.000772		species	2	0	
family	Sulfuricellaceae	2772226	156	96404	0.979682	41243	0.010753	0.038779	0.000744	Nitrosomonadales	32003	719103	0.132227	1319	757	0.986077	[0.964733-0.994631]	0.008127	41638	5075097	2.337463	0.990513	9.591362	0.000000	0.038779	0.000744		species	2	0	
family	Spirosomataceae	2896860	229	225508	0.957897	22362	0.003139	0.036689	0.000704	Cytophagales	768507	852186	0.261045	3049	1784	0.986614	[0.917826-0.997969]	0.002271	23058	9848498	10.084429	0.969815	17.820271	0.000000	0.036689	0.000704		species	2	0	
family	Glycomycetaceae	85034	383	139649	0.987177	133718	0.033481	0.034966	0.000671	Glycomycetales	85014	1447560	0.095269	1741	1055	0.987533	[0.98391-0.990445]	0.033481	141989	3993866	1.044355	0.941749	5.372879	0.000000	0.034966	0.000671		species	1	0	
family	Halomonadaceae	28256	190	53742	0.984808	42959	0.017505	0.033549	0.000644	Oceanospirillales	135619	769517	0.068917	709	346	0.987536	[0.975984-0.993632]	0.005536	49599	7760114	1.251007	0.866126	7.491729	0.000000	0.033549	0.000644		species	4	0	
family	Anaeromyxobacteraceae	1524215	189	27568	0.986804	26492	0.029762	0.032387	0.000622	Myxococcales	29	701906	0.038816	323	182	0.989183	[0.979131-0.994476]	0.019636	26537	1349135	1.040616	0.998304	5.709638	0.000000	0.032387	0.000622		species	2	0	
family	Casimicrobiaceae	2705999	153	101735	0.988738	96443	0.030369	0.032036	0.000615	Casimicrobiaceae - no_o_rank	Casimicrobiaceae - no_o_rank	554400	0.181546	1086	626	0.989325	[0.984973-0.992503]	0.030369	102564	3175674	1.054872	0.940320	5.650486	0.000000	0.032036	0.000615		species	1	0	
family	Intrasporangiaceae	85021	321	39703	0.712831	3971	0.002642	0.028148	0.000540	Micrococcales	85006	1182332	0.029589	4719	1535	0.894236	[0.436252-0.989409]	0.000651	4432	6103840	9.998237	0.895984	19.429881	0.000000	0.028148	0.000540		species	6	0	
family	Paraconexibacteraceae	2758916	244	65142	0.987921	60927	0.024624	0.026327	0.000505	Solirubrobacterales	588673	876858	0.073482	709	426	0.989116	[0.982543-0.993299]	0.024624	62707	2474321	1.069181	0.971614	6.293746	0.000000	0.026327	0.000505		species	1	0	
family	Streptomycetaceae	2062	224	40262	0.982676	22473	0.014065	0.026166	0.000502	Kitasatosporales	85011	903587	0.043895	599	325	0.988710	[0.969429-0.995924]	0.007320	22775	3069934	1.791572	0.986740	8.372440	0.000000	0.026166	0.000502		species	2	0	
family	Gemmatimonadaceae	219687	128	87597	0.987441	85203	0.022589	0.023223	0.000446	Gemmatimonadales	219686	455511	0.190066	1020	609	0.988356	[0.982567-0.992315]	0.022589	93249	3771959	1.028098	0.913715	6.578013	0.000000	0.023223	0.000446		species	1	0	
family	Pectobacteriaceae	1903410	59	8217	0.692911	5211	0.001530	0.022846	0.000439	Enterobacterales	91347	194604	0.041628	116	57	0.979693	[0.386089-0.999733]	0.000849	5447	6139141	1.576857	0.956673	25.549432	0.000000	0.022846	0.000439		species	6	0	
family	Pseudobdellovibrionaceae	213483	37	55945	0.984224	54389	0.021849	0.022474	0.000431	Bdellovibrionales	213481	118321	0.466071	799	525	0.985718	[0.977326-0.991123]	0.021849	66904	2489312	1.028609	0.812941	6.690939	0.000000	0.022474	0.000431		species	1	0	
family	Kribbellaceae	2726069	275	77467	0.988021	73919	0.021323	0.022347	0.000429	Propionibacteriales	85009	1048252	0.073100	840	528	0.989157	[0.982791-0.993252]	0.021323	76238	3466585	1.047998	0.969582	6.774738	0.000000	0.022347	0.000429		species	1	0	
family	Polyangiaceae	49	324	184517	0.987757	177519	0.020755	0.021573	0.000414	Polyangiales	3031712	1125372	0.162027	2176	1329	0.988207	[0.984245-0.99127]	0.020755	188940	8552988	1.039421	0.939552	6.868820	0.000000	0.021573	0.000414		species	1	0	
family	Jiangellaceae	1217100	107	51865	0.958494	12885	0.004981	0.020049	0.000385	Jiangellales	1217098	399449	0.128006	733	433	0.985867	[0.919301-0.997688]	0.004981	12909	2586878	4.025223	0.998141	14.133882	0.000000	0.020049	0.000385		species	1	0	
family	Odoribacteraceae	1853231	80	61673	0.985928	58677	0.018566	0.019514	0.000375	Bacteroidales	171549	303378	0.200763	766	474	0.987580	[0.979159-0.992698]	0.018566	64692	3160501	1.051059	0.907021	7.270673	0.000000	0.019514	0.000375		species	1	0	
family	Kineosporiaceae	83778	219	38420	0.975417	27015	0.013302	0.018918	0.000363	Kineosporiales	622452	814195	0.046263	753	306	0.980401	[0.960315-0.990519]	0.013302	27195	2030876	1.422173	0.993381	8.612541	0.000000	0.018918	0.000363		species	1	0	
family	Usitatibacteraceae	2803844	129	47348	0.987351	45624	0.016990	0.017632	0.000338	Nitrosomonadales	32003	490323	0.095572	487	296	0.989714	[0.979882-0.99482]	0.016990	48123	2685418	1.037787	0.948071	7.606561	0.000000	0.017632	0.000338		species	1	0	
family	Streptosporangiaceae	2004	272	59476	0.987507	57450	0.015132	0.015666	0.000301	Streptosporangiales	85012	1079799	0.054508	618	377	0.989609	[0.98046-0.994554]	0.015132	58867	3796595	1.035265	0.975929	8.067540	0.000000	0.015666	0.000301		species	1	0	
family	Oceanospirillaceae	135620	50	30994	0.977400	28637	0.010353	0.015297	0.000294	Oceanospirillales	135619	164439	0.182998	902	372	0.985904	[0.959582-0.995219]	0.002678	33354	10692996	1.082306	0.858578	9.777056	0.000000	0.015297	0.000294		species	4	0	
family	Tissierellaceae	1737406	25	32544	0.979658	32544	0.015260	0.015260	0.000293	Tissierellales	1737405	108578	0.294719	544	315	0.983284	[0.967855-0.99146]	0.015260	41620	2132634	1.000000	0.781932	8.033106	0.000000	0.015260	0.000293		species	1	0	
family	Frankiaceae	74712	130	26191	0.983330	24611	0.012505	0.013308	0.000255	Frankiales	85013	543858	0.047643	280	169	0.989309	[0.97044-0.996219]	0.012505	26764	1968137	1.064199	0.919556	8.886496	0.000000	0.013308	0.000255		species	1	0	
family	Verrucomicrobiaceae	203557	72	57982	0.986649	57982	0.013232	0.013232	0.000254	Verrucomicrobiales	48461	266619	0.215086	636	389	0.989031	[0.978922-0.994377]	0.013232	73139	4381936	1.000000	0.792764	8.635628	0.000000	0.013232	0.000254		species	1	0	
family	Prevotellaceae	171552	31	26495	0.965798	26495	0.011930	0.011930	0.000229	Bacteroidales	171549	101211	0.254271	760	247	0.971315	[0.946694-0.984902]	0.011930	30775	2220807	1.000000	0.860926	9.100541	0.000000	0.011930	0.000229		species	1	0	
family	Gemmataceae	1914233	131	82833	0.984749	82159	0.011232	0.011464	0.000220	Gemmatales	2691355	431323	0.189496	1099	647	0.986716	[0.977092-0.992405]	0.006966	90637	11794582	1.008204	0.906462	9.382509	0.000000	0.011464	0.000220		species	2	0	
family	Geoalkalibacteraceae	3031665	50	32587	0.978170	32290	0.007396	0.010702	0.000205	Desulfuromonadales	69541	165492	0.194450	407	242	0.989250	[0.959073-0.997268]	0.005269	34973	6128537	1.009198	0.923284	11.584968	0.000000	0.010702	0.000205		species	2	0	
family	Idiomarinaceae	267893	29	19685	0.918924	16579	0.004163	0.009373	0.000180	Alteromonadales	135622	98302	0.193282	685	185	0.962897	[0.845846-0.992002]	0.002633	17809	6295900	1.187345	0.930934	15.465595	0.000000	0.009373	0.000180		species	3	0	
family	Chromatiaceae	1046	30	14997	0.940801	14997	0.004931	0.007189	0.000138	Chromatiales	135613	139738	0.104431	404	293	0.971099	[0.888542-0.99306]	0.003812	15533	3934056	1.000000	0.965493	14.205339	0.000000	0.007189	0.000138		species	2	0	
family	Rhodocyclaceae	75787	43	13709	0.860974	8943	0.002788	0.006814	0.000131	Rhodocyclales	206389	181046	0.074915	146	84	0.988042	[0.722324-0.999623]	0.001661	8946	5384912	1.532931	0.999665	18.914019	0.000000	0.006814	0.000131		species	3	0	
family	Thiobacillaceae	2008790	26	8823	0.777666	2596	0.001936	0.006581	0.000126	Nitrosomonadales	32003	87801	0.099464	90	49	0.989799	[0.555463-0.999869]	0.001936	2606	1340614	3.398690	0.996163	22.702759	0.000000	0.006581	0.000126		species	1	0	
family	Treponemataceae	2845253	13	16074	0.969977	16074	0.006434	0.006434	0.000124	Spirochaetales	136	42417	0.374166	203	110	0.987371	[0.942607-0.997347]	0.006434	19150	2498285	1.000000	0.839373	12.426744	0.000000	0.006434	0.000124		species	1	0	
family	Sphingosinicellaceae	2820280	30	13834	0.507856	479	0.000214	0.006183	0.000119	Sphingomonadales	204457	115752	0.095748	2751	194	0.801142	[0.016747-0.998965]	0.000214	500	2237354	28.881002	0.958000	68.336558	0.000000	0.006183	0.000119		species	1	0	
family	Ruaniaceae	1331736	58	15053	0.815964	4819	0.001674	0.005229	0.000100	Micrococcales	85006	203768	0.071380	508	142	0.966253	[0.634015-0.997913]	0.001674	4891	2878679	3.123677	0.985279	24.420488	0.000000	0.005229	0.000100		species	1	0	
family	Acidaminococcaceae	909930	9	10540	0.820053	7691	0.001797	0.004864	0.000093	Acidaminococcales	1843488	27945	0.372517	130	59	0.993052	[0.640193-0.999914]	0.001165	8574	6603494	1.370433	0.897014	23.565572	0.000000	0.004864	0.000093		species	3	0	
family	Parvibaculaceae	2813035	28	12319	0.910902	12319	0.002854	0.004699	0.000090	Hyphomicrobiales	356	88674	0.137120	160	90	0.984983	[0.822872-0.998932]	0.002347	13007	5247714	1.000000	0.947105	18.691562	0.000000	0.004699	0.000090		species	2	0	
family	Dermacoccaceae	145357	46	15433	0.961049	15433	0.004579	0.004623	0.000089	Micrococcales	85006	170281	0.089311	225	151	0.986185	[0.92447-0.997628]	0.002905	17368	5313175	1.000000	0.888588	14.744300	0.000000	0.004623	0.000089		species	2	0	
family	Prolixibacteraceae	1471398	25	19520	0.952633	14335	0.003369	0.004588	0.000088	Marinilabiliales	1970189	92244	0.209195	223	128	0.988576	[0.906546-0.998719]	0.003369	14828	4254596	1.361702	0.966752	17.198772	0.000000	0.004588	0.000088		species	1	0	
family	Maricaulaceae	2800061	22	7862	0.506376	366	0.000195	0.004197	0.000081	Maricaulales	2800059	78610	0.084824	1194	271	0.848130	[0.013174-0.999577]	0.000195	366	1873366	21.480874	1.000000	71.536608	0.000000	0.004197	0.000081		species	1	0	
family	Phreatobacteraceae	2843305	30	7860	0.928489	7510	0.003806	0.003983	0.000076	Hyphomicrobiales	356	106311	0.072899	110	69	0.986005	[0.858183-0.998795]	0.003806	7516	1973155	1.046605	0.999202	16.178288	0.000000	0.003983	0.000076		species	1	0	
family	Clostridiales Family XVII. Incertae Sedis	539000	17	5008	0.902559	4875	0.003506	0.003601	0.000069	Eubacteriales	186802	96168	0.051712	35	25	0.993011	[0.805322-0.999797]	0.003506	4884	1390619	1.027282	0.998157	16.859869	0.000000	0.003601	0.000069		species	1	0	
family	Microcystaceae	1890449	6	1426	0.765764	1426	0.003408	0.003555	0.000068	Chroococcales	1118	18329	0.077309	9	3	0.993166	[0.531581-0.999947]	0.000741	1426	1924043	1.000000	1.000000	17.099579	0.000000	0.003555	0.000068		species	3	0	
family	Actinopolymorphaceae	2805400	35	12685	0.952234	12685	0.003520	0.003520	0.000068	Propionibacteriales	85009	136478	0.092117	113	59	0.991092	[0.905231-0.999237]	0.003520	13464	3603318	1.000000	0.942142	16.824427	0.000000	0.003520	0.000068		species	1	0	
family	Kofleriaceae	224464	50	20019	0.964221	20019	0.003481	0.003481	0.000067	Haliangiales	3031714	200028	0.099056	205	121	0.989760	[0.929844-0.998598]	0.003481	20560	5750922	1.000000	0.973687	16.919610	0.000000	0.003481	0.000067		species	1	0	
family	Micromonosporaceae	28056	43	10802	0.936310	10802	0.003132	0.003234	0.000062	Micromonosporales	85008	181841	0.058683	131	88	0.987463	[0.873722-0.998897]	0.001590	12038	6791700	1.000000	0.897325	17.840774	0.000000	0.003234	0.000062		species	2	0	
family	Atopobiaceae	1643824	7	3293	0.859906	3293	0.003190	0.003190	0.000061	Coriobacteriales	84999	22395	0.145791	28	14	0.991497	[0.72-0.999813]	0.003190	3294	1032438	1.000000	0.999696	17.678378	0.000000	0.003190	0.000061		species	1	0	
family	Eubacteriaceae	186806	8	9381	0.786263	9381	0.001529	0.002888	0.000055	Eubacteriales	186802	68995	0.123458	863	422	0.961073	[0.574715-0.997811]	0.001440	11197	6513651	1.000000	0.837814	25.553334	0.000000	0.002888	0.000055		species	2	0	
family	Myxococcaceae	31	33	9223	0.908872	9223	0.002257	0.002493	0.000048	Myxococcales	29	138877	0.065324	151	75	0.986971	[0.818521-0.999223]	0.001740	9688	5300626	1.000000	0.952002	21.025182	0.000000	0.002493	0.000048		species	2	0	
family	Archangiaceae	39	37	14269	0.815574	9516	0.001306	0.002130	0.000041	Myxococcales	29	131698	0.100191	1074	240	0.920892	[0.644192-0.986956]	0.000495	10324	19238562	1.499475	0.921736	27.655331	0.000000	0.002130	0.000041		species	3	0	
