LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	ANI_CI95	COVERED_SIG_LEN	BEST_SIG_COV	DEPTH	REL_ABUNDANCE
order	Nonanavirus - no_f_rank - no_o_rank	Nonanavirus - no_f_rank - no_o_rank	31	2160	0.840296	690	0.017675	0.055329	0.000000
order	Beihai paphia shell virus 1 - no_g_rank - no_f_rank - no_o_rank	Beihai paphia shell virus 1 - no_g_rank - no_f_rank - no_o_rank	16	528	0.514311	33	0.003430	0.054880	0.000000
order	Hubei odonate virus 1 - no_g_rank - no_f_rank - no_o_rank	Hubei odonate virus 1 - no_g_rank - no_f_rank - no_o_rank	4	445	0.843672	298	0.036749	0.054877	0.000000
order	Salicola phage CGphi29 - no_g_rank - no_f_rank - no_o_rank	Salicola phage CGphi29 - no_g_rank - no_f_rank - no_o_rank	44	2144	0.546717	133	0.003398	0.054772	0.000000
order	Shahe isopoda virus 3 - no_g_rank - no_f_rank - no_o_rank	Shahe isopoda virus 3 - no_g_rank - no_f_rank - no_o_rank	8	340	0.544091	50	0.008050	0.054742	0.000000
order	Elemovirus - no_f_rank - no_o_rank	Elemovirus - no_f_rank - no_o_rank	2	80	0.605234	40	0.027322	0.054645	0.000000
order	Vibrio phage CP-T1 - no_g_rank - no_f_rank - no_o_rank	Vibrio phage CP-T1 - no_g_rank - no_f_rank - no_o_rank	16	769	0.715552	218	0.015382	0.054262	0.000000
order	Wenzhou hepe-like virus 2 - no_g_rank - no_f_rank - no_o_rank	Wenzhou hepe-like virus 2 - no_g_rank - no_f_rank - no_o_rank	10	410	0.524681	41	0.005418	0.054183	0.000000
order	Sedimentibacter - no_f_rank - no_o_rank	Sedimentibacter - no_f_rank - no_o_rank	3887	172535	0.751467	4274	0.001155	0.054171	0.000000
order	Klebsiella phage YX3973 - no_g_rank - no_f_rank - no_o_rank	Klebsiella phage YX3973 - no_g_rank - no_f_rank - no_o_rank	4	300	0.601148	75	0.013436	0.053744	0.000000
order	Moabitevirus - no_f_rank - no_o_rank	Moabitevirus - no_f_rank - no_o_rank	45	1542	0.588452	155	0.005327	0.052992	0.000000
order	Beihai picorna-like virus 74 - no_g_rank - no_f_rank - no_o_rank	Beihai picorna-like virus 74 - no_g_rank - no_f_rank - no_o_rank	15	450	0.513245	30	0.003484	0.052265	0.000000
order	Nevevirus - no_f_rank - no_o_rank	Nevevirus - no_f_rank - no_o_rank	2	144	0.640714	72	0.025871	0.051743	0.000000
order	Hubei mosquito virus 2 - no_g_rank - no_f_rank - no_o_rank	Hubei mosquito virus 2 - no_g_rank - no_f_rank - no_o_rank	3	246	0.824676	246	0.051486	0.051486	0.000000
order	Hydrogenophilales	119069	1804	90813	0.956742	10669	0.006001	0.051081	0.000000
order	Vibrio phage VpKK5 - no_g_rank - no_f_rank - no_o_rank	Vibrio phage VpKK5 - no_g_rank - no_f_rank - no_o_rank	93	2826	0.516711	86	0.001554	0.051052	0.000000
order	Pseudomonas phage Lu11 - no_g_rank - no_f_rank - no_o_rank	Pseudomonas phage Lu11 - no_g_rank - no_f_rank - no_o_rank	100	13753	0.916450	3271	0.012054	0.050680	0.000000
order	Planctomycetales	112	5394	247179	0.607246	13683	0.000758	0.050146	0.000000
order	Atribacterales	2847775	2148	144686	0.921140	9907	0.003416	0.049896	0.000000
order	Deinococcales	118964	1958	103201	0.926621	15137	0.003544	0.049828	0.000000
order	Rigallicvirus - no_f_rank - no_o_rank	Rigallicvirus - no_f_rank - no_o_rank	35	2685	0.730756	501	0.009155	0.049062	0.000000
order	Vibrio phage CHOED - no_g_rank - no_f_rank - no_o_rank	Vibrio phage CHOED - no_g_rank - no_f_rank - no_o_rank	76	3140	0.516572	95	0.001454	0.048053	0.000000
order	Iapetusvirus - no_f_rank - no_o_rank	Iapetusvirus - no_f_rank - no_o_rank	83	10241	0.877063	2014	0.009438	0.047991	0.000000
order	Demosthenesvirus - no_f_rank - no_o_rank	Demosthenesvirus - no_f_rank - no_o_rank	11	1317	0.796542	415	0.015057	0.047783	0.000000
order	Kojivirus - no_f_rank - no_o_rank	Kojivirus - no_f_rank - no_o_rank	12	973	0.585646	129	0.006279	0.047362	0.000000
order	Cinunavirus - no_f_rank - no_o_rank	Cinunavirus - no_f_rank - no_o_rank	48	2458	0.520540	100	0.001910	0.046952	0.000000
order	Changjiang tombus-like virus 5 - no_g_rank - no_f_rank - no_o_rank	Changjiang tombus-like virus 5 - no_g_rank - no_f_rank - no_o_rank	3	183	0.770661	150	0.038422	0.046875	0.000000
order	Idiomarinaceae phage 1N2-2 - no_g_rank - no_f_rank - no_o_rank	Idiomarinaceae phage 1N2-2 - no_g_rank - no_f_rank - no_o_rank	41	1564	0.531381	95	0.002843	0.046803	0.000000
order	Busanvirus - no_f_rank - no_o_rank	Busanvirus - no_f_rank - no_o_rank	116	6827	0.797385	1117	0.007544	0.046107	0.000000
order	Flaumdravirus - no_f_rank - no_o_rank	Flaumdravirus - no_f_rank - no_o_rank	5	387	0.750156	210	0.025006	0.046082	0.000000
order	Risingsunvirus - no_f_rank - no_o_rank	Risingsunvirus - no_f_rank - no_o_rank	122	10562	0.871940	2054	0.008914	0.045837	0.000000
order	Phistoryvirus - no_f_rank - no_o_rank	Phistoryvirus - no_f_rank - no_o_rank	6	468	0.556569	78	0.007593	0.045561	0.000000
order	Thermoplasmatales	2301	1036	80182	0.700689	4474	0.001262	0.044464	0.000000
order	Indlulamithivirus - no_f_rank - no_o_rank	Indlulamithivirus - no_f_rank - no_o_rank	58	3063	0.695237	469	0.006788	0.044334	0.000000
order	Chrysiogenales	189769	2223	113112	0.804882	4898	0.001682	0.044330	0.000000
order	Farahnazvirus - no_f_rank - no_o_rank	Farahnazvirus - no_f_rank - no_o_rank	24	2435	0.880790	1053	0.019127	0.044231	0.000000
order	Rhizobium phage RHEph10 - no_g_rank - no_f_rank - no_o_rank	Rhizobium phage RHEph10 - no_g_rank - no_f_rank - no_o_rank	77	4121	0.803776	870	0.009310	0.044100	0.000000
order	Puniceicoccales	415001	3170	155475	0.550996	2592	0.000398	0.043534	0.000000
order	Staphylococcus phage StB20 - no_g_rank - no_f_rank - no_o_rank	Staphylococcus phage StB20 - no_g_rank - no_f_rank - no_o_rank	4	160	0.548261	40	0.010858	0.043431	0.000000
order	Homburgvirus - no_f_rank - no_o_rank	Homburgvirus - no_f_rank - no_o_rank	8	256	0.521593	32	0.005418	0.043346	0.000000
order	Sinorhizobium phage phiLM21 - no_g_rank - no_f_rank - no_o_rank	Sinorhizobium phage phiLM21 - no_g_rank - no_f_rank - no_o_rank	22	1466	0.647986	272	0.008006	0.043148	0.000000
order	Forsetiviridae - no_o_rank	Forsetiviridae - no_o_rank	16	748	0.521144	99	0.003478	0.043119	0.000000
order	Gesputvirus - no_f_rank - no_o_rank	Gesputvirus - no_f_rank - no_o_rank	12	1612	0.793974	459	0.012273	0.043102	0.000000
order	Austintatiousvirus - no_f_rank - no_o_rank	Austintatiousvirus - no_f_rank - no_o_rank	4	120	0.538204	30	0.010593	0.042373	0.000000
order	Wilnyevirus - no_f_rank - no_o_rank	Wilnyevirus - no_f_rank - no_o_rank	47	4392	0.806432	991	0.009508	0.042140	0.000000
order	Mementomorivirus - no_f_rank - no_o_rank	Mementomorivirus - no_f_rank - no_o_rank	19	1009	0.611267	376	0.007414	0.042082	0.000000
order	Psychrobacter phage Psymv2 - no_g_rank - no_f_rank - no_o_rank	Psychrobacter phage Psymv2 - no_g_rank - no_f_rank - no_o_rank	18	1373	0.697604	302	0.009145	0.041576	0.000000
order	Hubei picorna-like virus 42 - no_g_rank - no_f_rank - no_o_rank	Hubei picorna-like virus 42 - no_g_rank - no_f_rank - no_o_rank	6	364	0.672965	155	0.017692	0.041548	0.000000
order	Agricanvirus - no_f_rank - no_o_rank	Agricanvirus - no_f_rank - no_o_rank	4	156	0.545140	39	0.010356	0.041423	0.000000
order	Chakrabartyvirus - no_f_rank - no_o_rank	Chakrabartyvirus - no_f_rank - no_o_rank	123	6326	0.732756	785	0.005128	0.041327	0.000000
order	Candidatus Uabimicrobiales	2897347	9647	376601	0.513640	1036	0.000113	0.041251	0.000000
order	Deferribacterales	191393	1634	89256	0.751829	6539	0.001473	0.041221	0.000000
order	Pseudomonas phage UFJF_PfDIW6 - no_g_rank - no_f_rank - no_o_rank	Pseudomonas phage UFJF_PfDIW6 - no_g_rank - no_f_rank - no_o_rank	10	470	0.578666	94	0.008207	0.041037	0.000000
order	Samistivirus - no_f_rank - no_o_rank	Samistivirus - no_f_rank - no_o_rank	26	2464	0.611118	523	0.005214	0.041003	0.000000
order	Changjiang tombus-like virus 6 - no_g_rank - no_f_rank - no_o_rank	Changjiang tombus-like virus 6 - no_g_rank - no_f_rank - no_o_rank	4	142	0.540368	36	0.010315	0.040688	0.000000
order	Menderavirus - no_f_rank - no_o_rank	Menderavirus - no_f_rank - no_o_rank	16	642	0.521363	125	0.003362	0.040238	0.000000
order	Brevinematales	1643687	2249	94871	0.695015	2601	0.001085	0.039589	0.000000
order	Geobacillus virus E2 - no_g_rank - no_f_rank - no_o_rank	Geobacillus virus E2 - no_g_rank - no_f_rank - no_o_rank	15	879	0.600123	157	0.006998	0.039180	0.000000
order	Tanisvirus - no_f_rank - no_o_rank	Tanisvirus - no_f_rank - no_o_rank	14	958	0.524577	110	0.003026	0.039110	0.000000
order	Manovirus - no_f_rank - no_o_rank	Manovirus - no_f_rank - no_o_rank	29	1228	0.595422	176	0.005596	0.039046	0.000000
order	Sanxia water strider virus 9 - no_g_rank - no_f_rank - no_o_rank	Sanxia water strider virus 9 - no_g_rank - no_f_rank - no_o_rank	5	327	0.559296	71	0.008313	0.038286	0.000000
order	Wenzhou picorna-like virus 2 - no_g_rank - no_f_rank - no_o_rank	Wenzhou picorna-like virus 2 - no_g_rank - no_f_rank - no_o_rank	3	332	0.702825	181	0.020769	0.038095	0.000000
order	Lietduovirus - no_f_rank - no_o_rank	Lietduovirus - no_f_rank - no_o_rank	20	2680	0.911662	1407	0.019666	0.037459	0.000000
order	Pharaohvirus - no_f_rank - no_o_rank	Pharaohvirus - no_f_rank - no_o_rank	18	813	0.514670	92	0.002472	0.037257	0.000000
order	Phototrophicales	2364208	4029	193176	0.547347	1520	0.000283	0.035978	0.000000
order	Shandongvirus - no_f_rank - no_o_rank	Shandongvirus - no_f_rank - no_o_rank	100	4562	0.520669	153	0.001204	0.035891	0.000000
order	Bacillus phage Ray17 - no_g_rank - no_f_rank - no_o_rank	Bacillus phage Ray17 - no_g_rank - no_f_rank - no_o_rank	7	799	0.745416	331	0.014810	0.035749	0.000000
order	Saguarovirus - no_f_rank - no_o_rank	Saguarovirus - no_f_rank - no_o_rank	37	1405	0.633216	238	0.006037	0.035639	0.000000
order	Erskinevirus - no_f_rank - no_o_rank	Erskinevirus - no_f_rank - no_o_rank	123	6700	0.724452	1171	0.004454	0.035629	0.000000
order	Foxquatrovirus - no_f_rank - no_o_rank	Foxquatrovirus - no_f_rank - no_o_rank	50	1887	0.543224	145	0.002727	0.035493	0.000000
order	Erysiphe necator associated negative-stranded RNA virus 23 - no_g_rank - no_f_rank - no_o_rank	Erysiphe necator associated negative-stranded RNA virus 23 - no_g_rank - no_f_rank - no_o_rank	2	216	0.654238	109	0.017863	0.035398	0.000000
order	Murrayvirus - no_f_rank - no_o_rank	Murrayvirus - no_f_rank - no_o_rank	11	818	0.762650	638	0.014909	0.035165	0.000000
order	Tsukamurella phage TPA2 - no_g_rank - no_f_rank - no_o_rank	Tsukamurella phage TPA2 - no_g_rank - no_f_rank - no_o_rank	19	1427	0.705626	346	0.008456	0.034876	0.000000
order	Rhizobium phage RHph_TM30 - no_g_rank - no_f_rank - no_o_rank	Rhizobium phage RHph_TM30 - no_g_rank - no_f_rank - no_o_rank	32	1260	0.569905	155	0.004280	0.034789	0.000000
order	Dexdertvirus - no_f_rank - no_o_rank	Dexdertvirus - no_f_rank - no_o_rank	4	332	0.703772	166	0.017321	0.034641	0.000000
order	Amoyvirus - no_f_rank - no_o_rank	Amoyvirus - no_f_rank - no_o_rank	43	1908	0.557294	176	0.003189	0.034573	0.000000
order	Changjiang picorna-like virus 4 - no_g_rank - no_f_rank - no_o_rank	Changjiang picorna-like virus 4 - no_g_rank - no_f_rank - no_o_rank	2	302	0.683133	151	0.017208	0.034416	0.000000
order	Krylovvirus - no_f_rank - no_o_rank	Krylovvirus - no_f_rank - no_o_rank	34	1534	0.683796	339	0.007546	0.034148	0.000000
order	Burrovirus - no_f_rank - no_o_rank	Burrovirus - no_f_rank - no_o_rank	30	1180	0.518449	113	0.002049	0.034070	0.000000
order	Beihai picorna-like virus 14 - no_g_rank - no_f_rank - no_o_rank	Beihai picorna-like virus 14 - no_g_rank - no_f_rank - no_o_rank	2	302	0.789487	219	0.024505	0.033792	0.000000
order	Stenotrophomonas phage Siara - no_g_rank - no_f_rank - no_o_rank	Stenotrophomonas phage Siara - no_g_rank - no_f_rank - no_o_rank	18	1486	0.715881	361	0.008182	0.033679	0.000000
order	Nakamurellales	1643684	1631	99661	0.765935	4236	0.001232	0.033555	0.000000
order	Galunavirus - no_f_rank - no_o_rank	Galunavirus - no_f_rank - no_o_rank	13	1316	0.840716	615	0.015666	0.033524	0.000000
order	Tepidisphaerales	1771349	4079	196654	0.716200	4441	0.000748	0.033130	0.000000
order	Hubei picorna-like virus 45 - no_g_rank - no_f_rank - no_o_rank	Hubei picorna-like virus 45 - no_g_rank - no_f_rank - no_o_rank	11	351	0.512162	32	0.002993	0.032828	0.000000
order	Woesvirus - no_f_rank - no_o_rank	Woesvirus - no_f_rank - no_o_rank	16	1945	0.747344	612	0.010292	0.032708	0.000000
order	Enterobacter phage vB_EclS_CobraSix - no_g_rank - no_f_rank - no_o_rank	Enterobacter phage vB_EclS_CobraSix - no_g_rank - no_f_rank - no_o_rank	1	87	0.687500	87	0.032426	0.032426	0.000000
order	Uetakevirus - no_f_rank - no_o_rank	Uetakevirus - no_f_rank - no_o_rank	6	402	0.540426	68	0.005438	0.032147	0.000000
order	Klebsiella phage BUCT610 - no_g_rank - no_f_rank - no_o_rank	Klebsiella phage BUCT610 - no_g_rank - no_f_rank - no_o_rank	2	259	0.660197	133	0.016397	0.031932	0.000000
order	Streptomyces phage KimJongPhill - no_g_rank - no_f_rank - no_o_rank	Streptomyces phage KimJongPhill - no_g_rank - no_f_rank - no_o_rank	14	1962	0.734459	482	0.007813	0.031803	0.000000
order	Pseudomonas phage PhiPA3 - no_g_rank - no_f_rank - no_o_rank	Pseudomonas phage PhiPA3 - no_g_rank - no_f_rank - no_o_rank	158	9495	0.771243	1281	0.004267	0.031630	0.000000
order	Planktothrix phage PaV-LD - no_g_rank - no_f_rank - no_o_rank	Planktothrix phage PaV-LD - no_g_rank - no_f_rank - no_o_rank	22	2724	0.718726	592	0.006840	0.031475	0.000000
order	Becedseptimavirus - no_f_rank - no_o_rank	Becedseptimavirus - no_f_rank - no_o_rank	45	2838	0.531475	172	0.001893	0.031229	0.000000
order	Gervaisevirus - no_f_rank - no_o_rank	Gervaisevirus - no_f_rank - no_o_rank	6	180	0.519448	30	0.005182	0.031093	0.000000
order	Agmunavirus - no_f_rank - no_o_rank	Agmunavirus - no_f_rank - no_o_rank	8	979	0.809965	500	0.015834	0.031004	0.000000
order	Aquificales	32069	850	45117	0.884249	5437	0.003066	0.030740	0.000000
order	Arthrobacter phage vB_ArS-ArV2 - no_g_rank - no_f_rank - no_o_rank	Arthrobacter phage vB_ArS-ArV2 - no_g_rank - no_f_rank - no_o_rank	20	1020	0.508760	51	0.001525	0.030499	0.000000
order	Wenzhou tombus-like virus 12 - no_g_rank - no_f_rank - no_o_rank	Wenzhou tombus-like virus 12 - no_g_rank - no_f_rank - no_o_rank	2	148	0.585965	74	0.015229	0.030459	0.000000
order	Shewanella phage X14 - no_g_rank - no_f_rank - no_o_rank	Shewanella phage X14 - no_g_rank - no_f_rank - no_o_rank	13	1049	0.641487	246	0.007102	0.030286	0.000000
order	Nautiliales	235899	813	40940	0.554684	5335	0.000657	0.030146	0.000000
order	Rosariovirus - no_f_rank - no_o_rank	Rosariovirus - no_f_rank - no_o_rank	12	1013	0.741221	424	0.012398	0.029622	0.000000
order	Britbratvirus - no_f_rank - no_o_rank	Britbratvirus - no_f_rank - no_o_rank	24	1158	0.546060	126	0.003222	0.029608	0.000000
order	Hubei narna-like virus 19 - no_g_rank - no_f_rank - no_o_rank	Hubei narna-like virus 19 - no_g_rank - no_f_rank - no_o_rank	2	66	0.555948	33	0.014667	0.029333	0.000000
order	Phikzvirus - no_f_rank - no_o_rank	Phikzvirus - no_f_rank - no_o_rank	13	517	0.562582	158	0.007517	0.029228	0.000000
order	Beihai mollusks virus 2 - no_g_rank - no_f_rank - no_o_rank	Beihai mollusks virus 2 - no_g_rank - no_f_rank - no_o_rank	2	243	0.621997	127	0.015193	0.029070	0.000000
order	Acidiferrobacterales	1692040	1088	51814	0.780180	6960	0.001701	0.028419	0.000000
order	Bacillus phage 049ML001 - no_g_rank - no_f_rank - no_o_rank	Bacillus phage 049ML001 - no_g_rank - no_f_rank - no_o_rank	9	435	0.561115	93	0.006068	0.028383	0.000000
order	Suseptimavirus - no_f_rank - no_o_rank	Suseptimavirus - no_f_rank - no_o_rank	13	804	0.607026	177	0.006163	0.027995	0.000000
order	Thermotogales	2419	712	39987	0.853241	7229	0.002429	0.027950	0.000000
order	Sasquatchvirus - no_f_rank - no_o_rank	Sasquatchvirus - no_f_rank - no_o_rank	56	6322	0.723287	886	0.003913	0.027918	0.000000
order	Segzyvirus - no_f_rank - no_o_rank	Segzyvirus - no_f_rank - no_o_rank	3	181	0.574555	67	0.010314	0.027863	0.000000
order	Pebcunavirus - no_f_rank - no_o_rank	Pebcunavirus - no_f_rank - no_o_rank	8	1062	0.811112	515	0.013417	0.027668	0.000000
order	Gilsonvirus - no_f_rank - no_o_rank	Gilsonvirus - no_f_rank - no_o_rank	34	2688	0.673690	838	0.004785	0.027654	0.000000
order	Petsuvirus - no_f_rank - no_o_rank	Petsuvirus - no_f_rank - no_o_rank	114	7080	0.829913	2081	0.006091	0.027645	0.000000
order	Beihai picorna-like virus 80 - no_g_rank - no_f_rank - no_o_rank	Beihai picorna-like virus 80 - no_g_rank - no_f_rank - no_o_rank	2	215	0.617481	108	0.013753	0.027378	0.000000
order	Ilzatvirus - no_f_rank - no_o_rank	Ilzatvirus - no_f_rank - no_o_rank	4	452	0.832896	377	0.022690	0.027204	0.000000
order	Vibrio phage qdvp001 - no_g_rank - no_f_rank - no_o_rank	Vibrio phage qdvp001 - no_g_rank - no_f_rank - no_o_rank	67	3405	0.521855	157	0.001251	0.027123	0.000000
order	Pepyhexavirus - no_f_rank - no_o_rank	Pepyhexavirus - no_f_rank - no_o_rank	20	1520	0.543066	202	0.002840	0.026942	0.000000
order	Ferrovales	1442155	1282	65279	0.860111	5724	0.002355	0.026862	0.000000
order	Thermoanaerobacterium phage THSA-485A - no_g_rank - no_f_rank - no_o_rank	Thermoanaerobacterium phage THSA-485A - no_g_rank - no_f_rank - no_o_rank	10	1047	0.698882	345	0.008831	0.026801	0.000000
order	Thermus phage TMA - no_g_rank - no_f_rank - no_o_rank	Thermus phage TMA - no_g_rank - no_f_rank - no_o_rank	7	956	0.769631	440	0.012270	0.026658	0.000000
order	Likavirus - no_f_rank - no_o_rank	Likavirus - no_f_rank - no_o_rank	3	102	0.533785	34	0.008736	0.026208	0.000000
order	Jasminevirus - no_f_rank - no_o_rank	Jasminevirus - no_f_rank - no_o_rank	11	553	0.599861	144	0.006811	0.026155	0.000000
order	Gordonia phage McGonagall - no_g_rank - no_f_rank - no_o_rank	Gordonia phage McGonagall - no_g_rank - no_f_rank - no_o_rank	4	334	0.555985	88	0.006891	0.026155	0.000000
order	Svunavirus - no_f_rank - no_o_rank	Svunavirus - no_f_rank - no_o_rank	2	166	0.596202	83	0.012949	0.025897	0.000000
order	Rountreeviridae - no_o_rank	Rountreeviridae - no_o_rank	6	375	0.602003	125	0.008624	0.025871	0.000000
order	Triplejayvirus - no_f_rank - no_o_rank	Triplejayvirus - no_f_rank - no_o_rank	13	961	0.562987	165	0.004439	0.025853	0.000000
order	Colossusvirus - no_f_rank - no_o_rank	Colossusvirus - no_f_rank - no_o_rank	70	4286	0.678836	1061	0.003752	0.025484	0.000000
order	Fukuivirus - no_f_rank - no_o_rank	Fukuivirus - no_f_rank - no_o_rank	14	622	0.514991	58	0.002376	0.025483	0.000000
order	Hubei picorna-like virus 60 - no_g_rank - no_f_rank - no_o_rank	Hubei picorna-like virus 60 - no_g_rank - no_f_rank - no_o_rank	4	236	0.542097	62	0.006680	0.025428	0.000000
order	Anamdongvirus - no_f_rank - no_o_rank	Anamdongvirus - no_f_rank - no_o_rank	4	436	0.567508	110	0.006396	0.025352	0.000000
order	Croceibacter phage P2559S - no_g_rank - no_f_rank - no_o_rank	Croceibacter phage P2559S - no_g_rank - no_f_rank - no_o_rank	8	1104	0.537569	139	0.003155	0.025062	0.000000
order	Douglaswolinvirus - no_f_rank - no_o_rank	Douglaswolinvirus - no_f_rank - no_o_rank	16	1512	0.581807	246	0.004066	0.024988	0.000000
order	Phrappuccinovirus - no_f_rank - no_o_rank	Phrappuccinovirus - no_f_rank - no_o_rank	30	2431	0.509587	93	0.000953	0.024913	0.000000
order	Achromobacter phage phiAxp-1 - no_g_rank - no_f_rank - no_o_rank	Achromobacter phage phiAxp-1 - no_g_rank - no_f_rank - no_o_rank	12	1050	0.577847	175	0.004103	0.024619	0.000000
order	Caldicellulosiruptorales	3071001	172	14122	0.623469	4343	0.001488	0.024481	0.000000
order	Rhodobacter phage RcapNL - no_g_rank - no_f_rank - no_o_rank	Rhodobacter phage RcapNL - no_g_rank - no_f_rank - no_o_rank	22	759	0.543548	107	0.003445	0.024437	0.000000
order	Gemmatimonadales	219686	1928	96165	0.620137	5949	0.000605	0.024431	0.000000
order	Geobacillus phage GBK2 - no_g_rank - no_f_rank - no_o_rank	Geobacillus phage GBK2 - no_g_rank - no_f_rank - no_o_rank	10	917	0.830732	621	0.016540	0.024423	0.000000
order	Imitervirales	2732554	535	19186	0.520371	1797	0.000379	0.024388	0.000000
order	Kosmotogales	1643946	879	66298	0.913972	9779	0.003344	0.023906	0.000000
order	Moomoovirus - no_f_rank - no_o_rank	Moomoovirus - no_f_rank - no_o_rank	10	881	0.638014	281	0.007474	0.023433	0.000000
order	Beihai picorna-like virus 16 - no_g_rank - no_f_rank - no_o_rank	Beihai picorna-like virus 16 - no_g_rank - no_f_rank - no_o_rank	4	176	0.537091	50	0.006643	0.023382	0.000000
order	Candidatus Comchoanobacterales	2975284	723	22213	0.501731	113	0.000119	0.023335	0.000000
order	Birdsnestvirus - no_f_rank - no_o_rank	Birdsnestvirus - no_f_rank - no_o_rank	20	964	0.662020	306	0.007313	0.023040	0.000000
order	Oneupvirus - no_f_rank - no_o_rank	Oneupvirus - no_f_rank - no_o_rank	31	1314	0.511636	112	0.001297	0.022976	0.000000
order	Serratia phage Tsm2 - no_g_rank - no_f_rank - no_o_rank	Serratia phage Tsm2 - no_g_rank - no_f_rank - no_o_rank	9	505	0.594663	158	0.007179	0.022944	0.000000
order	Clostridium phage phiCT19406C - no_g_rank - no_f_rank - no_o_rank	Clostridium phage phiCT19406C - no_g_rank - no_f_rank - no_o_rank	10	443	0.512464	45	0.002321	0.022853	0.000000
order	Algavirales	2732524	154	8118	0.516562	1499	0.000790	0.022727	0.000000
order	Sentinelvirus - no_f_rank - no_o_rank	Sentinelvirus - no_f_rank - no_o_rank	14	420	0.506243	30	0.001619	0.022667	0.000000
order	Arthrobacter phage Shoya - no_g_rank - no_f_rank - no_o_rank	Arthrobacter phage Shoya - no_g_rank - no_f_rank - no_o_rank	14	484	0.524488	67	0.003114	0.022497	0.000000
order	Nieuwekanaalvirus - no_f_rank - no_o_rank	Nieuwekanaalvirus - no_f_rank - no_o_rank	3	231	0.709621	185	0.017912	0.022366	0.000000
order	Weaselvirus - no_f_rank - no_o_rank	Weaselvirus - no_f_rank - no_o_rank	31	2941	0.871870	1629	0.012301	0.022207	0.000000
order	Candidatus Azoamicus - no_f_rank - no_o_rank	Candidatus Azoamicus - no_f_rank - no_o_rank	72	4499	0.611826	492	0.002428	0.022200	0.000000
order	Geobacillus virus E3 - no_g_rank - no_f_rank - no_o_rank	Geobacillus virus E3 - no_g_rank - no_f_rank - no_o_rank	25	2733	0.754861	847	0.006867	0.022158	0.000000
order	Moorellales	3039167	1748	62396	0.528555	2935	0.000337	0.022155	0.000000
order	Capsulimonadales	2494207	4555	143203	0.529538	1254	0.000194	0.022118	0.000000
order	Rhizobium phage 16-3 - no_g_rank - no_f_rank - no_o_rank	Rhizobium phage 16-3 - no_g_rank - no_f_rank - no_o_rank	24	1126	0.642377	300	0.005883	0.022080	0.000000
order	Stenotrophomonas phage vB_SmaS_BUCT548 - no_g_rank - no_f_rank - no_o_rank	Stenotrophomonas phage vB_SmaS_BUCT548 - no_g_rank - no_f_rank - no_o_rank	4	192	0.530461	48	0.005432	0.021727	0.000000
order	Thornevirus - no_f_rank - no_o_rank	Thornevirus - no_f_rank - no_o_rank	83	4742	0.508221	128	0.000586	0.021720	0.000000
order	Apricotvirus - no_f_rank - no_o_rank	Apricotvirus - no_f_rank - no_o_rank	8	400	0.514977	50	0.002705	0.021643	0.000000
order	Klebsiella phage vB_Kpn_ZCKp20p - no_g_rank - no_f_rank - no_o_rank	Klebsiella phage vB_Kpn_ZCKp20p - no_g_rank - no_f_rank - no_o_rank	1	47	0.595628	47	0.021589	0.021589	0.000000
order	Stenotrophomonas phage S1 - no_g_rank - no_f_rank - no_o_rank	Stenotrophomonas phage S1 - no_g_rank - no_f_rank - no_o_rank	2	302	0.737356	241	0.017212	0.021568	0.000000
order	Candidatus Methanoliparales	2545689	585	25189	0.539493	657	0.000557	0.021343	0.000000
order	Mycobacterium phage LilSpotty - no_g_rank - no_f_rank - no_o_rank	Mycobacterium phage LilSpotty - no_g_rank - no_f_rank - no_o_rank	11	606	0.582737	161	0.005589	0.021036	0.000000
order	Beihai picorna-like virus 4 - no_g_rank - no_f_rank - no_o_rank	Beihai picorna-like virus 4 - no_g_rank - no_f_rank - no_o_rank	2	127	0.583603	72	0.011825	0.020857	0.000000
order	Clostridium phage phi8074-B1 - no_g_rank - no_f_rank - no_o_rank	Clostridium phage phi8074-B1 - no_g_rank - no_f_rank - no_o_rank	8	924	0.597659	231	0.005136	0.020545	0.000000
order	Brochothrix phage NF5 - no_g_rank - no_f_rank - no_o_rank	Brochothrix phage NF5 - no_g_rank - no_f_rank - no_o_rank	4	600	0.698545	279	0.009541	0.020518	0.000000
order	Kenoshavirus - no_f_rank - no_o_rank	Kenoshavirus - no_f_rank - no_o_rank	15	755	0.705777	447	0.008540	0.020405	0.000000
order	Gordonia phage GMA2 - no_g_rank - no_f_rank - no_o_rank	Gordonia phage GMA2 - no_g_rank - no_f_rank - no_o_rank	22	2005	0.745694	632	0.006316	0.020038	0.000000
order	Beihai sobemo-like virus 24 - no_g_rank - no_f_rank - no_o_rank	Beihai sobemo-like virus 24 - no_g_rank - no_f_rank - no_o_rank	1	59	0.609598	59	0.020007	0.020007	0.000000
order	Gillianvirus - no_f_rank - no_o_rank	Gillianvirus - no_f_rank - no_o_rank	12	938	0.559205	164	0.003481	0.019911	0.000000
order	Hubei toti-like virus 2 - no_g_rank - no_f_rank - no_o_rank	Hubei toti-like virus 2 - no_g_rank - no_f_rank - no_o_rank	2	98	0.564252	57	0.011552	0.019862	0.000000
order	Syntrophobacterales	213462	1759	79962	0.680895	4997	0.000933	0.019675	0.000000
